,Supplier.Name,lat,long,Total.Population.Served,liters.2014.2015,liters.2014.2015.capita,Month,Year,Conservation.Standard.2015,SPEI_3YEARS,SPI_3YEARS
5528,Tustin,33.7734466,-117.86543,67700,1316123650.50043,19440.5265952796,Oct,14,28%,-2.485147937,-1.846280283
5529,Twentynine Palms,36.778261,-119.4179324,18795,226587893.486062,12055.7538433659,Mar,15,28%,-2.515306782,-2.230197237
5530,Twentynine Palms,36.778261,-119.4179324,18795,344802193.782838,18345.4213239073,Jun,14,28%,-2.515306782,-2.230197237
5531,Twentynine Palms,36.778261,-119.4179324,18795,309524652.635404,16468.4571766642,Aug,15,28%,-2.515306782,-2.230197237
5532,Twentynine Palms,36.778261,-119.4179324,18795,216459785.431461,11516.8813743794,Jan,15,28%,-2.515306782,-2.230197237
5533,Twentynine Palms,36.778261,-119.4179324,18795,252119705.521403,13414.1902379038,Apr,15,28%,-2.515306782,-2.230197237
5534,Twentynine Palms,36.778261,-119.4179324,18795,261801293.649592,13929.3053285231,May,15,28%,-2.515306782,-2.230197237
5535,Twentynine Palms,36.778261,-119.4179324,18795,279304381.372742,14860.5683092707,Oct,14,28%,-2.515306782,-2.230197237
5536,Twentynine Palms,36.778261,-119.4179324,18795,308865974.069924,16433.4117621668,Sep,14,28%,-2.515306782,-2.230197237
5537,Twentynine Palms,36.778261,-119.4179324,18795,190571497.543267,10139.4784540179,Dec,14,28%,-2.515306782,-2.230197237
5538,Twentynine Palms,36.778261,-119.4179324,18795,219893795.031267,11699.590052209,Nov,14,28%,-2.515306782,-2.230197237
5539,Twentynine Palms,36.778261,-119.4179324,18795,307370995.752767,16353.8704843185,Jul,15,28%,-2.515306782,-2.230197237
5540,Twentynine Palms,36.778261,-119.4179324,18795,334349680.367336,17789.2886601403,Aug,14,28%,-2.515306782,-2.230197237
5541,Twentynine Palms,36.778261,-119.4179324,18795,362109158.112896,19266.2494340461,Jul,14,28%,-2.515306782,-2.230197237
5542,Twentynine Palms,36.778261,-119.4179324,18795,307696634.594128,16371.1963072162,Jun,15,28%,-2.515306782,-2.230197237
5543,Twentynine Palms,36.778261,-119.4179324,18795,172180303.889133,9160.96322900414,Feb,15,28%,-2.515306782,-2.230197237
5544,Ukiah,39.159548,-123.2142803,16075,342958375.603773,21334.891172863,Jun,15,20%,-1.750697786,-1.310340102
5545,Ukiah,39.159548,-123.2142803,16075,285079417.954969,17734.3339318799,May,15,20%,-1.750697786,-1.310340102
5546,Ukiah,39.159548,-123.2142803,16075,225841497.206366,14049.2377733353,Mar,15,20%,-1.750697786,-1.310340102
5547,Ukiah,39.159548,-123.2142803,16075,153157791.136078,9527.70084827857,Feb,15,20%,-1.750697786,-1.310340102
5548,Ukiah,39.159548,-123.2142803,16075,176968035.976561,11008.8980389773,Jan,15,20%,-1.750697786,-1.310340102
5549,Ukiah,39.159548,-123.2142803,16075,180435473.857941,11224.6017952063,Nov,14,20%,-1.750697786,-1.310340102
5550,Ukiah,39.159548,-123.2142803,16075,261431945.853459,16263.2625725324,Oct,14,20%,-1.750697786,-1.310340102
5551,Ukiah,39.159548,-123.2142803,16075,408824553.699862,25432.3206034129,Jun,14,20%,-1.750697786,-1.310340102
5552,Ukiah,39.159548,-123.2142803,16075,173307542.055933,10781.1845757968,Dec,14,20%,-1.750697786,-1.310340102
5553,Ukiah,39.159548,-123.2142803,16075,368055660.705904,22896.1530765725,Aug,15,20%,-1.750697786,-1.310340102
5554,Ukiah,39.159548,-123.2142803,16075,371159698.983995,23089.2503255985,Jul,15,20%,-1.750697786,-1.310340102
5555,Ukiah,39.159548,-123.2142803,16075,405039141.165604,25196.8361533813,Aug,14,20%,-1.750697786,-1.310340102
5556,Ukiah,39.159548,-123.2142803,16075,236035613.161122,14683.3973972704,Apr,15,20%,-1.750697786,-1.310340102
5557,Ukiah,39.159548,-123.2142803,16075,329330890.480445,20487.1471527493,Sep,14,20%,-1.750697786,-1.310340102
5558,Upland,37.7299848,-122.4647435,75670,1970073300.72831,26035.0641037176,Jul,15,36%,-1.910868881,-1.368027807
5559,Upland,37.7299848,-122.4647435,75147,2859109746.68019,38046.8913819606,Jul,14,36%,-1.910868881,-1.368027807
5560,Upland,37.7299848,-122.4647435,75147,2610830670.92652,34742.9793727829,Jun,14,36%,-1.910868881,-1.368027807
5561,Upland,37.7299848,-122.4647435,75670,1431753524.21907,18921.0192179076,Feb,15,36%,-1.910868881,-1.368027807
5562,Upland,37.7299848,-122.4647435,75670,1633907651.07581,21592.5419727212,May,15,36%,-1.910868881,-1.368027807
5563,Upland,37.7299848,-122.4647435,75670,1861213890.94984,24596.4568646734,Apr,15,36%,-1.910868881,-1.368027807
5564,Upland,37.7299848,-122.4647435,75670,1753419120.87579,23171.9191340795,Mar,15,36%,-1.910868881,-1.368027807
5565,Upland,37.7299848,-122.4647435,75147,2798677286.01063,37242.7014519625,Aug,14,36%,-1.910868881,-1.368027807
5566,Upland,37.7299848,-122.4647435,75670,1231802295.47416,16278.6083715364,Jan,15,36%,-1.910868881,-1.368027807
5567,Upland,37.7299848,-122.4647435,75147,1152752797.41986,15339.970955858,Dec,14,36%,-1.910868881,-1.368027807
5568,Upland,37.7299848,-122.4647435,75670,2010747634.11717,26572.5866805493,Jun,15,36%,-1.910868881,-1.368027807
5569,Upland,37.7299848,-122.4647435,75147,2680799585.11879,35674.0732846126,Sep,14,36%,-1.910868881,-1.368027807
5570,Upland,37.7299848,-122.4647435,75147,2434318504.61063,32394.0876496817,Oct,14,36%,-1.910868881,-1.368027807
5571,Upland,37.7299848,-122.4647435,75670,2096295398.45252,27703.1240709994,Aug,15,36%,-1.910868881,-1.368027807
5572,Upland,37.7299848,-122.4647435,75147,1817362627.37913,24184.1008607014,Nov,14,36%,-1.910868881,-1.368027807
5573,Vacaville,38.3333033,-121.980229,86893,1714537838.98369,19731.5990814415,Aug,15,32%,-2.103704654,-1.470288746
5574,Vacaville,38.3333033,-121.980229,86893,2267137084.92952,26091.1360515751,Aug,14,32%,-2.103704654,-1.470288746
5575,Vacaville,38.3333033,-121.980229,86893,1737973967.718,20001.3115868712,Jul,15,32%,-2.103704654,-1.470288746
5576,Vacaville,38.3333033,-121.980229,86893,1665198620.59567,19163.7832805367,Jun,15,32%,-2.103704654,-1.470288746
5577,Vacaville,38.3333033,-121.980229,86893,1161938593.03787,13372.0621113078,Nov,14,32%,-2.103704654,-1.470288746
5578,Vacaville,38.3333033,-121.980229,86893,2376916845.84286,27354.5262085883,Jun,14,32%,-2.103704654,-1.470288746
5579,Vacaville,38.3333033,-121.980229,86893,2267137084.92952,26091.1360515751,Jul,14,32%,-2.103704654,-1.470288746
5580,Vacaville,38.3333033,-121.980229,86893,1968634813.68199,22655.8504561011,Sep,14,32%,-2.103704654,-1.470288746
5581,Vacaville,38.3333033,-121.980229,86893,938678629.832079,10802.6956122136,Dec,14,32%,-2.103704654,-1.470288746
5582,Vacaville,38.3333033,-121.980229,86893,1567753664.27933,18042.3470737497,May,15,32%,-2.103704654,-1.470288746
5583,Vacaville,38.3333033,-121.980229,86893,1767577498.75081,20342.0010674141,Oct,14,32%,-2.103704654,-1.470288746
5584,Vacaville,38.3333033,-121.980229,86893,912775540.178369,10504.5923167386,Feb,15,32%,-2.103704654,-1.470288746
5585,Vacaville,38.3333033,-121.980229,86893,984317406.840997,11327.9252280506,Jan,15,32%,-2.103704654,-1.470288746
5586,Vacaville,38.3333033,-121.980229,86893,1362995907.96905,15685.9114999948,Apr,15,32%,-2.103704654,-1.470288746
5587,Valencia,36.778261,-119.4179324,117251,4039179782.94444,34449.000715938,Jun,14,24%,-2.515306782,-2.230197237
5588,Valencia,36.778261,-119.4179324,117251,3899858165.02127,33260.7667740256,Aug,14,24%,-2.515306782,-2.230197237
5589,Valencia,36.778261,-119.4179324,117251,3487530316.95259,29744.1413459381,Sep,14,24%,-2.515306782,-2.230197237
5590,Valencia,36.778261,-119.4179324,117251,3046092330.03498,25979.2439299876,Oct,14,24%,-2.515306782,-2.230197237
5591,Valencia,36.778261,-119.4179324,118224,2710240270.46773,22924.6199626787,Apr,15,24%,-2.515306782,-2.230197237
5592,Valencia,36.778261,-119.4179324,117251,4198002726.93548,35803.5558497197,Jul,14,24%,-2.515306782,-2.230197237
5593,Valencia,36.778261,-119.4179324,118224,1695048847.72042,14337.6035975811,Jan,15,24%,-2.515306782,-2.230197237
5594,Valencia,36.778261,-119.4179324,117251,2318634894.12201,19774.9690332877,Nov,14,24%,-2.515306782,-2.230197237
5595,Valencia,36.778261,-119.4179324,117251,1271619675.51444,10845.2778698215,Dec,14,24%,-2.515306782,-2.230197237
5596,Valencia,36.778261,-119.4179324,118224,2929997149.16797,24783.4377890104,Aug,15,24%,-2.515306782,-2.230197237
5597,Valencia,36.778261,-119.4179324,118224,2757075523.52255,23320.7768602192,Jul,15,24%,-2.515306782,-2.230197237
5598,Valencia,36.778261,-119.4179324,118224,2815295801.22042,23813.2342098086,Jun,15,24%,-2.515306782,-2.230197237
5599,Valencia,36.778261,-119.4179324,118224,2533482520.59264,21429.5111025904,May,15,24%,-2.515306782,-2.230197237
5600,Valencia,36.778261,-119.4179324,118224,1712502596.22519,14485.2364682737,Feb,15,24%,-2.515306782,-2.230197237
5601,Valencia,36.778261,-119.4179324,118224,2179535302.68159,18435.6416859655,Mar,15,24%,-2.515306782,-2.230197237
5602,Vallecitos,36.778261,-119.4179324,94283,1252846102.9178,13288.1442350985,May,15,24%,-2.515306782,-2.230197237
5603,Vallecitos,36.778261,-119.4179324,93897,890449543.85779,9483.25871814637,Dec,14,24%,-2.515306782,-2.230197237
5604,Vallecitos,36.778261,-119.4179324,94283,1304528934.17925,13836.3112563161,Feb,15,24%,-2.515306782,-2.230197237
5605,Vallecitos,36.778261,-119.4179324,94090,1082009059.24928,11499.7242985363,Jan,15,24%,-2.515306782,-2.230197237
5606,Vallecitos,36.778261,-119.4179324,95055,1512123695.54684,15907.8817058213,Jun,15,24%,-2.515306782,-2.230197237
5607,Vallecitos,36.778261,-119.4179324,94283,1674203027.95149,17757.209973712,Aug,15,24%,-2.515306782,-2.230197237
5608,Vallecitos,36.778261,-119.4179324,94283,1422326318.08064,15085.7134168476,Mar,15,24%,-2.515306782,-2.230197237
5609,Vallecitos,36.778261,-119.4179324,93897,1448476103.82629,15426.2234557685,Nov,14,24%,-2.515306782,-2.230197237
5610,Vallecitos,36.778261,-119.4179324,93897,2262943251.36653,24100.2721212236,Jul,14,24%,-2.515306782,-2.230197237
5611,Vallecitos,36.778261,-119.4179324,95248,1436141299.22929,15077.9155386915,Jul,15,24%,-2.515306782,-2.230197237
5612,Vallecitos,36.778261,-119.4179324,94669,1582062037.61186,16711.5110290788,Apr,15,24%,-2.515306782,-2.230197237
5613,Vallecitos,36.778261,-119.4179324,93897,2093092992.06578,22291.3723768148,Aug,14,24%,-2.515306782,-2.230197237
5614,Vallecitos,36.778261,-119.4179324,91582,2179683320.33675,23800.3463599479,Jun,14,24%,-2.515306782,-2.230197237
5615,Vallecitos,36.778261,-119.4179324,93897,1993674467.01391,21232.5683143648,Oct,14,24%,-2.515306782,-2.230197237
5616,Vallecitos,36.778261,-119.4179324,93897,2027471831.60971,21592.5091494905,Sep,14,24%,-2.515306782,-2.230197237
5617,Vallejo,38.132035,-122.220784,124000,1793165059.12814,14461.008541356,Aug,15,16%,-1.708533821,-1.112101538
5618,Vallejo,38.132035,-122.220784,124000,1755401783.68639,14156.4659974709,Jul,15,16%,-1.708533821,-1.112101538
5619,Vallejo,38.132035,-122.220784,124000,1625785473.10086,13111.1731701682,Jun,15,16%,-1.708533821,-1.112101538
5620,Vallejo,38.132035,-122.220784,124000,1597958905.56153,12886.7653674317,May,15,16%,-1.708533821,-1.112101538
5621,Vallejo,38.132035,-122.220784,124000,1496668836.96985,12069.9099755633,Apr,15,16%,-1.708533821,-1.112101538
5622,Vallejo,38.132035,-122.220784,124000,1480334781.88453,11938.1837248752,Mar,15,16%,-1.708533821,-1.112101538
5623,Vallejo,38.132035,-122.220784,124000,1234714504.18667,9957.37503376344,Feb,15,16%,-1.708533821,-1.112101538
5624,Vallejo,38.132035,-122.220784,124000,1381565798.04067,11141.6596616183,Jan,15,16%,-1.708533821,-1.112101538
5625,Vallejo,38.132035,-122.220784,124000,1310630952.56121,10569.6044561388,Dec,14,16%,-1.708533821,-1.112101538
5626,Vallejo,38.132035,-122.220784,124000,1443726057.26572,11642.9520747236,Nov,14,16%,-1.708533821,-1.112101538
5627,Vallejo,38.132035,-122.220784,124000,1732412973.36584,13971.0723658535,Oct,14,16%,-1.708533821,-1.112101538
5628,Vallejo,38.132035,-122.220784,124000,1850445921.59654,14922.9509806172,Sep,14,16%,-1.708533821,-1.112101538
5629,Vallejo,38.132035,-122.220784,124000,1993992550.30813,16080.5850831301,Aug,14,16%,-1.708533821,-1.112101538
5630,Vallejo,38.132035,-122.220784,124000,2147040564.48072,17314.8432619413,Jul,14,16%,-1.708533821,-1.112101538
5631,Vallejo,38.132035,-122.220784,124000,2124248595.61195,17131.0370613867,Jun,14,16%,-1.708533821,-1.112101538
5632,Valley Center,36.778261,-119.4179324,25378,3676388510.13733,144865.178900518,Jun,14,36%,-2.515306782,-2.230197237
5633,Valley Center,36.778261,-119.4179324,25455,2347683358.94796,92228.770730621,Jul,15,36%,-2.515306782,-2.230197237
5634,Valley Center,36.778261,-119.4179324,25394,2779894912.02701,109470.540758723,Jun,15,36%,-2.515306782,-2.230197237
5635,Valley Center,36.778261,-119.4179324,25342,1728352820.13234,68201.1214636705,May,15,36%,-2.515306782,-2.230197237
5636,Valley Center,36.778261,-119.4179324,25378,2731295781.91481,107624.548109182,Apr,15,36%,-2.515306782,-2.230197237
5637,Valley Center,36.778261,-119.4179324,25378,2276634884.46921,89708.9953687922,Mar,15,36%,-2.515306782,-2.230197237
5638,Valley Center,36.778261,-119.4179324,25378,1901286780.58235,74918.7004721549,Feb,15,36%,-2.515306782,-2.230197237
5639,Valley Center,36.778261,-119.4179324,25378,1386555384.74933,54636.1172964509,Jan,15,36%,-2.515306782,-2.230197237
5640,Valley Center,36.778261,-119.4179324,25378,701850381.569583,27655.8586795486,Dec,14,36%,-2.515306782,-2.230197237
5641,Valley Center,36.778261,-119.4179324,25378,2472634929.51562,97432.2219842233,Nov,14,36%,-2.515306782,-2.230197237
5642,Valley Center,36.778261,-119.4179324,25378,4074802698.6206,160564.374600859,Sep,14,36%,-2.515306782,-2.230197237
5643,Valley Center,36.778261,-119.4179324,25378,3855489872.88585,151922.526317513,Aug,14,36%,-2.515306782,-2.230197237
5644,Valley Center,36.778261,-119.4179324,25378,4004987704.60155,157813.37002922,Jul,14,36%,-2.515306782,-2.230197237
5645,Valley Center,36.778261,-119.4179324,25458,3073216565.34379,120717.124885843,Aug,15,36%,-2.515306782,-2.230197237
5646,Valley Center,36.778261,-119.4179324,25378,3660970004.39108,144257.624887346,Oct,14,36%,-2.515306782,-2.230197237
5647,Valley,36.778261,-119.4179324,70271,994314765.96687,14149.7170378516,Jul,14,16%,-2.515306782,-2.230197237
5648,Valley,36.778261,-119.4179324,71003,765053920.324637,10774.952048852,Jul,15,16%,-2.515306782,-2.230197237
5649,Valley,36.778261,-119.4179324,71003,691439806.489711,9738.17735151629,Apr,15,16%,-2.515306782,-2.230197237
5650,Valley,36.778261,-119.4179324,71003,794786966.805717,11193.7096574189,Aug,15,16%,-2.515306782,-2.230197237
5651,Valley,36.778261,-119.4179324,71003,755506781.566555,10640.4909872337,Jun,15,16%,-2.515306782,-2.230197237
5652,Valley,36.778261,-119.4179324,71003,663180769.157973,9340.17955801829,May,15,16%,-2.515306782,-2.230197237
5653,Valley,36.778261,-119.4179324,70271,543543032.410702,7734.95513669511,Dec,14,16%,-2.515306782,-2.230197237
5654,Valley,36.778261,-119.4179324,70271,686666237.11067,9771.68728366852,Mar,15,16%,-2.515306782,-2.230197237
5655,Valley,36.778261,-119.4179324,69784,571945153.475766,8195.9353644928,Feb,15,16%,-2.515306782,-2.230197237
5656,Valley,36.778261,-119.4179324,69784,563651230.86474,8077.08401445517,Jan,15,16%,-2.515306782,-2.230197237
5657,Valley,36.778261,-119.4179324,70271,960733260.451524,13671.8313451,Jun,14,16%,-2.515306782,-2.230197237
5658,Valley,36.778261,-119.4179324,70271,898349986.202171,12784.0785843687,Sep,14,16%,-2.515306782,-2.230197237
5659,Valley,36.778261,-119.4179324,70271,959487445.187226,13654.1026196756,Aug,14,16%,-2.515306782,-2.230197237
5660,Valley,36.778261,-119.4179324,70271,843457638.78458,12002.926367699,Oct,14,16%,-2.515306782,-2.230197237
5661,Valley,36.778261,-119.4179324,70271,682336720.697121,9710.07557452038,Nov,14,16%,-2.515306782,-2.230197237
5662,Valley of the Moon,36.778261,-119.4179324,23478,339663514.187726,14467.3104262597,Aug,14,20%,-2.515306782,-2.230197237
5663,Valley of the Moon,36.778261,-119.4179324,23478,335506685.038535,14290.2583285857,Jun,14,20%,-2.515306782,-2.230197237
5664,Valley of the Moon,36.778261,-119.4179324,23478,189166563.299668,8057.18388702907,Jan,15,20%,-2.515306782,-2.230197237
5665,Valley of the Moon,36.778261,-119.4179324,23478,185885505.276865,7917.43356660981,Dec,14,20%,-2.515306782,-2.230197237
5666,Valley of the Moon,36.778261,-119.4179324,23478,167037923.852641,7114.65728991573,Feb,15,20%,-2.515306782,-2.230197237
5667,Valley of the Moon,36.778261,-119.4179324,23478,407665291.931015,17363.7146235205,Jul,14,20%,-2.515306782,-2.230197237
5668,Valley of the Moon,36.778261,-119.4179324,23478,235101375.618915,10013.6883728987,May,15,20%,-2.515306782,-2.230197237
5669,Valley of the Moon,36.778261,-119.4179324,23478,186243214.610178,7932.66950379837,Nov,14,20%,-2.515306782,-2.230197237
5670,Valley of the Moon,36.778261,-119.4179324,23478,298835310.97164,12728.3120781855,Jun,15,20%,-2.515306782,-2.230197237
5671,Valley of the Moon,36.778261,-119.4179324,23478,350629155.474464,14934.3707076609,Sep,14,20%,-2.515306782,-2.230197237
5672,Valley of the Moon,36.778261,-119.4179324,23478,225628245.688415,9610.19872597389,Apr,15,20%,-2.515306782,-2.230197237
5673,Valley of the Moon,36.778261,-119.4179324,23478,285489052.39768,12159.8540079087,Oct,14,20%,-2.515306782,-2.230197237
5674,Valley of the Moon,36.778261,-119.4179324,23478,280912839.892191,11964.9390873239,Aug,15,20%,-2.515306782,-2.230197237
5675,Valley of the Moon,36.778261,-119.4179324,23478,246572743.89413,10502.2891172216,Mar,15,20%,-2.515306782,-2.230197237
5676,Valley of the Moon,36.778261,-119.4179324,23478,299563064.442863,12759.3093297071,Jul,15,20%,-2.515306782,-2.230197237
5677,Valley,36.778261,-119.4179324,9900,474396584.800812,47918.8469495769,Sep,14,36%,-2.515306782,-2.230197237
5678,Valley,36.778261,-119.4179324,9900,317004478.143028,32020.6543578816,Apr,15,36%,-2.515306782,-2.230197237
5679,Valley,36.778261,-119.4179324,9900,390396565.495208,39433.9965146674,Aug,15,36%,-2.515306782,-2.230197237
5680,Valley,36.778261,-119.4179324,9900,348581577.911361,35210.260395087,Jul,15,36%,-2.515306782,-2.230197237
5681,Valley,36.778261,-119.4179324,9900,295541918.144239,29852.7190044686,May,15,36%,-2.515306782,-2.230197237
5682,Valley,36.778261,-119.4179324,9900,340933999.061218,34437.7776829513,Nov,14,36%,-2.515306782,-2.230197237
5683,Valley,36.778261,-119.4179324,9900,437638867.101737,44205.9461718926,Oct,14,36%,-2.515306782,-2.230197237
5684,Valley,36.778261,-119.4179324,9900,299119011.477371,30214.0415633708,Mar,15,36%,-2.515306782,-2.230197237
5685,Valley,36.778261,-119.4179324,9900,495242404.56975,50024.4853100758,Aug,14,36%,-2.515306782,-2.230197237
5686,Valley,36.778261,-119.4179324,9900,500299674.454522,50535.3206519719,Jul,14,36%,-2.515306782,-2.230197237
5687,Valley,36.778261,-119.4179324,9900,484511124.570356,48940.5176333693,Jun,14,36%,-2.515306782,-2.230197237
5688,Valley,36.778261,-119.4179324,9900,257304023.893524,25990.3054437903,Feb,15,36%,-2.515306782,-2.230197237
5689,Valley,36.778261,-119.4179324,9900,336000077.222416,33939.4017396379,Jun,15,36%,-2.515306782,-2.230197237
5690,Valley,36.778261,-119.4179324,9900,236334856.078615,23872.2076847086,Jan,15,36%,-2.515306782,-2.230197237
5691,Valley,36.778261,-119.4179324,9900,175894313.553291,17767.1023791203,Dec,14,36%,-2.515306782,-2.230197237
5692,Vaughn,36.778261,-119.4179324,30422,812559786.805566,26709.6110316733,Mar,15,36%,-2.515306782,-2.230197237
5693,Vaughn,36.778261,-119.4179324,27421,529862839.362234,19323.2500405614,Feb,15,36%,-2.515306782,-2.230197237
5694,Vaughn,36.778261,-119.4179324,30305,493002331.814121,16268.0195285966,Jan,15,36%,-2.515306782,-2.230197237
5695,Vaughn,36.778261,-119.4179324,30455,1115802833.00274,36637.7551470281,Apr,15,36%,-2.515306782,-2.230197237
5696,Vaughn,36.778261,-119.4179324,30067,1854045402.23794,61663.7975933061,Aug,14,36%,-2.515306782,-2.230197237
5697,Vaughn,36.778261,-119.4179324,30187,885904164.71087,29347.2078944867,Nov,14,36%,-2.515306782,-2.230197237
